PERSON_ID,POSITION,HEIGHT,WEIGHT,PLAYER_NAME,PLAYER_ID,SEASON_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FG%,FT%,FG3%,paint_shots_per_game,paint_fg_pct,corner_3_per_game,corner_3_pct,midrange_per_game,midrange_pct,above_break_3_per_game,above_break_3_pct,avg_shot_distance,max_shot_distance,clutch_fg_pct,games_played,total_shots,Height_IN,PTS_per36,AST_per36,OREB_per36,DREB_per36,STL_per36,BLK_per36,TOV_per36,paint_shots_per_game_per36,corner_3_per_game_per36,midrange_per_game_per36,above_break_3_per_game_per36,Cluster
1630591,G,6-5,205,Jalen Suggs,1630591,22025,24.58823529411765,4.764705882352941,10.352941176470589,1.8823529411764703,5.823529411764706,2.647058823529412,2.9411764705882355,0.8235294117647058,3.117647058823529,3.941176470588236,4.705882352941177,2.0,0.5882352941176471,2.823529411764706,3.235294117647059,14.058823529411764,0.4602272727272727,0.8999999999999999,0.3232323232323232,3.588235294117647,0.6229508196721312,0.8823529411764706,0.4666666666666667,0.9411764705882352,0.6875,4.941176470588236,0.2976190476190476,17.176136363636363,33.0,0.4285714285714285,17.0,176.0,77,20.583732057416267,6.889952153110047,1.2057416267942582,4.564593301435406,2.92822966507177,0.8612440191387559,4.133971291866029,5.253588516746412,1.2918660287081338,1.3779904306220092,7.234449760765552,4
1630560,G,6-3,210,Cam Thomas,1630560,22025,28.25,6.625,16.5,2.0,5.625,6.125,7.0,0.375,1.0,1.375,2.625,0.5,0.125,2.0,1.875,21.375,0.4015151515151515,0.875,0.3555555555555555,6.25,0.46,0.5,0.5,4.625,0.3783783783783784,5.125,0.3414634146341463,15.037878787878787,37.0,0.4347826086956521,8.0,132.0,75,27.238938053097346,3.3451327433628317,0.47787610619469023,1.2743362831858407,0.6371681415929203,0.1592920353982301,2.5486725663716814,7.964601769911504,0.6371681415929203,5.893805309734513,6.530973451327434,4
1641708,G-F,6-7,200,Amen Thompson,1641708,22025,36.26315789473684,6.7368421052631575,14.210526315789474,0.4210526315789473,2.1052631578947367,3.3157894736842106,4.2105263157894735,2.5789473684210527,4.684210526315789,7.263157894736842,5.2631578947368425,1.368421052631579,0.5263157894736842,2.473684210526316,2.631578947368421,17.210526315789473,0.474074074074074,0.7875000000000001,0.2,10.526315789473683,0.55,1.105263157894737,0.1428571428571428,1.5789473684210529,0.3333333333333333,1.0,0.2631578947368421,8.018518518518519,28.0,0.5675675675675675,19.0,270.0,79,17.08563134978229,5.2249637155297535,2.560232220609579,4.65021770682148,1.3584905660377358,0.5224963715529752,2.455732946298984,10.449927431059505,1.0972423802612483,1.567489114658926,0.9927431059506531,2
1641709,G-F,6-7,205,Ausar Thompson,1641709,22025,28.27777777777778,4.777777777777778,9.444444444444445,0.2777777777777778,0.8333333333333334,1.7222222222222223,3.111111111111111,1.8888888888888888,4.166666666666667,6.055555555555555,2.888888888888889,1.5555555555555556,0.7222222222222222,1.4444444444444444,2.9444444444444446,11.555555555555555,0.5058823529411764,0.5535714285714286,0.3333333333333333,7.888888888888889,0.5492957746478874,0.2777777777777778,0.6,0.7222222222222222,0.2307692307692307,0.5555555555555556,0.2,6.429411764705883,34.0,0.5238095238095238,18.0,170.0,79,14.711198428290766,3.6777996070726915,2.404715127701375,5.304518664047151,1.9803536345776032,0.9194499017681729,1.8388998035363457,10.043222003929273,0.35363457760314343,0.9194499017681729,0.7072691552062869,3
202691,G,6-5,220,Klay Thompson,202691,22025,22.0,4.0,10.727272727272728,2.8181818181818183,7.863636363636363,0.5454545454545454,0.6818181818181818,0.2727272727272727,2.227272727272727,2.5,1.4090909090909092,0.3181818181818182,0.3181818181818182,0.8636363636363636,1.0454545454545454,11.363636363636363,0.3728813559322034,0.8,0.3583815028901734,1.0909090909090908,0.4166666666666667,1.9090909090909087,0.3333333333333333,1.7727272727272727,0.4102564102564102,5.954545454545454,0.366412213740458,21.444915254237287,29.0,0.3846153846153846,22.0,236.0,77,18.59504132231405,2.3057851239669422,0.4462809917355372,3.644628099173554,0.5206611570247934,0.5206611570247934,1.413223140495868,1.7851239669421488,3.12396694214876,2.900826446280992,9.743801652892563,7
1629680,G-F,6-5,202,Matisse Thybulle,1629680,22025,12.25,1.5,2.5,1.0,1.5,1.0,1.0,0.0,1.0,1.0,0.75,2.5,0.0,0.25,1.75,5.0,0.6,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,1.5,0.6666666666666666,15.6,26.0,0.0,4.0,10.0,77,14.693877551020408,2.2040816326530615,0.0,2.938775510204082,7.346938775510204,0.0,0.7346938775510204,2.938775510204082,0.0,0.0,4.408163265306123,5
1630214,F,6-8,245,Xavier Tillman,1630214,22025,10.2,1.3,2.7,0.3,1.3,0.0,0.0,1.0,1.4,2.4,0.5,0.6,0.2,0.4,0.9,2.9,0.4814814814814814,0.0,0.2307692307692307,2.1666666666666665,0.7692307692307693,0.5,0.0,0.1666666666666666,0.0,1.6666666666666667,0.3,14.037037037037036,28.0,0.5,6.0,27.0,80,10.23529411764706,1.7647058823529413,3.5294117647058827,4.9411764705882355,2.1176470588235294,0.7058823529411766,1.4117647058823533,7.647058823529412,1.7647058823529413,0.5882352941176469,5.882352941176471,9
1641772,F,6-8,210,Nae'Qwan Tomlin,1641772,22025,17.071428571428573,2.642857142857143,5.142857142857143,0.3571428571428571,1.9285714285714288,1.2142857142857142,1.5714285714285714,1.4285714285714286,1.5,2.9285714285714284,0.5,0.9285714285714286,0.8571428571428571,0.2857142857142857,2.357142857142857,6.857142857142857,0.5138888888888888,0.7727272727272727,0.1851851851851851,3.4615384615384617,0.7111111111111111,0.9230769230769232,0.0833333333333333,0.0,0.0,1.1538461538461535,0.2666666666666666,10.09722222222222,31.0,0.5,13.0,72.0,80,14.460251046025101,1.0543933054393304,3.01255230125523,3.1631799163179912,1.9581589958158994,1.8075313807531377,0.6025104602510459,7.299645960733826,1.9465722561956873,0.0,2.433215320244608,3
1630167,F,6-9,220,Obi Toppin,1630167,22025,27.666666666666668,5.0,12.0,1.0,5.666666666666667,3.0,3.0,1.0,5.666666666666667,6.666666666666667,1.6666666666666667,1.0,0.0,2.0,2.333333333333333,14.0,0.4166666666666667,1.0,0.1764705882352941,5.333333333333333,0.6875,1.3333333333333333,0.0,1.0,0.3333333333333333,4.333333333333333,0.2307692307692307,14.47222222222222,27.0,0.5,3.0,36.0,81,18.216867469879517,2.1686746987951806,1.3012048192771084,7.373493975903615,1.3012048192771084,0.0,2.602409638554217,6.939759036144578,1.7349397590361444,1.3012048192771084,5.638554216867469,2
1626157,C-F,7-0,248,Karl-Anthony Towns,1626157,22025,33.61904761904762,7.476190476190476,16.0,1.809523809523809,5.380952380952381,5.904761904761905,6.714285714285714,3.1904761904761907,8.80952380952381,12.0,3.333333333333333,0.8095238095238095,0.7619047619047619,2.6666666666666665,3.4761904761904763,22.666666666666668,0.4672619047619047,0.8794326241134752,0.3362831858407079,9.857142857142858,0.5603864734299517,0.238095238095238,0.6,0.7619047619047619,0.1875,5.142857142857143,0.324074074074074,10.904761904761903,31.0,0.40625,21.0,336.0,84,24.271954674220964,3.5694050991501416,3.41643059490085,9.433427762039662,0.8668555240793201,0.8158640226628895,2.855524079320113,10.555240793201135,0.25495750708215287,0.8158640226628895,5.507082152974505,2
1629018,G,6-5,204,Gary Trent Jr.,1629018,22025,27.82608695652174,3.3043478260869565,8.391304347826088,2.260869565217391,6.043478260869565,0.8695652173913043,1.1304347826086956,0.0869565217391304,1.2608695652173914,1.3478260869565215,1.7826086956521738,0.8695652173913043,0.0869565217391304,0.8695652173913043,1.7391304347826086,9.73913043478261,0.3937823834196891,0.7692307692307693,0.3741007194244604,1.434782608695652,0.4545454545454545,1.7826086956521738,0.5121951219512195,0.9130434782608696,0.4285714285714285,4.260869565217392,0.3163265306122449,20.68911917098445,31.0,0.3448275862068966,23.0,193.0,77,12.6,2.30625,0.11249999999999996,1.63125,1.125,0.11249999999999996,1.125,1.85625,2.30625,1.1812500000000001,5.5125,5
1626167,C-F,6-11,250,Myles Turner,1626167,22025,29.0,4.217391304347826,9.695652173913045,2.260869565217391,5.826086956521739,1.6956521739130437,2.3043478260869565,1.1304347826086956,4.913043478260869,6.043478260869565,1.7826086956521738,0.9565217391304348,1.6956521739130437,1.1304347826086956,2.6956521739130435,12.391304347826088,0.4349775784753363,0.7358490566037735,0.3880597014925372,3.0,0.5362318840579711,1.0434782608695652,0.5,0.8695652173913043,0.4,4.782608695652174,0.3636363636363636,18.05829596412556,33.0,0.5416666666666666,23.0,223.0,83,15.382308845577214,2.212893553223388,1.4032983508245875,6.0989505247376306,1.1874062968515744,2.1049475262368817,1.4032983508245875,3.724137931034483,1.2953523238380809,1.0794602698650675,5.937031484257871,0
1642281,G-F,6-6,215,Jaylon Tyson,1642281,22025,27.11111111111111,4.666666666666667,9.0,2.2222222222222223,4.666666666666667,0.9444444444444444,1.2777777777777777,1.9444444444444444,3.055555555555556,5.0,1.8333333333333333,1.1666666666666667,0.6666666666666666,0.8888888888888888,3.388888888888889,12.5,0.5185185185185186,0.7391304347826088,0.4761904761904761,4.111111111111111,0.581081081081081,2.333333333333333,0.4523809523809524,0.2222222222222222,0.25,2.333333333333333,0.5,13.98148148148148,30.0,0.4285714285714285,18.0,162.0,78,16.598360655737704,2.4344262295081966,2.581967213114754,4.057377049180328,1.5491803278688525,0.8852459016393441,1.1803278688524588,5.459016393442622,3.098360655737704,0.2950819672131147,3.098360655737704,0
202685,C,6-11,265,Jonas Valančiūnas,202685,22025,12.476190476190476,3.238095238095238,5.761904761904762,0.0952380952380952,0.4285714285714285,1.619047619047619,2.095238095238096,1.380952380952381,3.2857142857142856,4.666666666666667,1.0952380952380951,0.1428571428571428,0.5714285714285714,0.9523809523809524,1.809523809523809,8.19047619047619,0.5619834710743802,0.7727272727272727,0.2222222222222222,4.190476190476191,0.6022727272727273,0.0,0.0,1.1428571428571428,0.5416666666666666,0.4285714285714285,0.2222222222222222,7.884297520661157,27.0,0.75,21.0,121.0,83,23.63358778625954,3.16030534351145,3.984732824427481,9.48091603053435,0.4122137404580151,1.6488549618320612,2.7480916030534353,12.091603053435115,0.0,3.2977099236641223,1.2366412213740456,2
1629020,F,6-8,214,Jarred Vanderbilt,1629020,22025,18.357142857142858,1.5714285714285714,3.571428571428572,0.2857142857142857,1.0,1.1428571428571428,1.3571428571428572,1.3571428571428572,4.214285714285714,5.571428571428571,1.5,1.0,0.3571428571428571,1.5714285714285714,1.9285714285714288,4.571428571428571,0.4399999999999999,0.8421052631578947,0.2857142857142857,2.9166666666666665,0.5142857142857142,1.1666666666666667,0.2857142857142857,0.0833333333333333,0.0,0.0,0.0,8.06,25.0,0.6,12.0,50.0,80,8.96498054474708,2.941634241245136,2.6614785992217898,8.264591439688715,1.961089494163424,0.7003891050583656,3.081712062256809,5.719844357976653,2.2879377431906613,0.1634241245136186,0.0,3
