PERSON_ID,POSITION,HEIGHT,WEIGHT,PLAYER_NAME,PLAYER_ID,SEASON_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FG%,FT%,FG3%,paint_shots_per_game,paint_fg_pct,corner_3_per_game,corner_3_pct,midrange_per_game,midrange_pct,above_break_3_per_game,above_break_3_pct,avg_shot_distance,max_shot_distance,clutch_fg_pct,games_played,total_shots,AVG_SPEED_OFF,AVG_SPEED_DEF,CATCHANDSHOOTPER36,CATCHANDSHOOT3PAPER36,PASSESMADEPER36,PASSESRECEIVEDPER36,DRIVE_PTS_PCT,DRIVESPER36,DRIVE_AST_PCT,AVG_OREB_DIST,AVG_DREB_DIST,CONTESTED_SHOTS_2PT_PER36,CONTESTED_SHOTS_3PT_PER36,DEFLECTIONS_PER36,OFF_PRBALLHANDLER_FREQ,OFF_PRROLLMAN_FREQ,OFF_POSTUP_FREQ,OFF_SPOTUP_FREQ,OFF_OFFSCREEN_FREQ,OFF_CUT_FREQ,DEF_PRBALLHANDLER_FREQ,DEF_PRROLLMAN_FREQ,DEF_POSTUP_FREQ,Height_IN,PTS_per36,AST_per36,OREB_per36,DREB_per36,STL_per36,BLK_per36,TOV_per36,paint_shots_per_game_per36,corner_3_per_game_per36,midrange_per_game_per36,above_break_3_per_game_per36,Cluster
1631108,G,6-5,190,Max Christie,1631108,22025,29.62,4.54,9.72,2.46,5.78,1.72,1.98,0.2,3.2,3.4,2.28,0.56,0.36,1.08,1.42,13.26,0.4670781893004115,0.8686868686868687,0.4256055363321799,3.18,0.5534591194968553,2.26,0.4778761061946903,0.76,0.4210526315789473,3.52,0.3920454545454545,17.002057613168724,30.0,0.4333333333333333,50.0,486.0,4.88,4.0,4.969696969696969,4.969696969696969,32.96969696969697,33.45454545454546,0.519,6.303030303030304,0.081,12.7,7.6,3.6630727762803232,2.2318059299191373,1.3342318059299192,0.151,0.04,0.0,0.322,0.064,0.023,0.316,0.084,0.053,77,16.116137744767048,2.7711006076975013,0.24307900067521945,3.8892640108035113,0.6806212018906145,0.43754220121539494,1.312626603646185,3.864956110735989,2.746792707629979,0.9237002025658338,4.2781904118838625,2
1630619,C,6-11,220,Moussa Cisse,1630619,22025,11.966666666666669,1.4,2.3,0.0,0.0,0.9,1.8666666666666667,1.8333333333333333,2.6333333333333333,4.466666666666667,0.2333333333333333,0.3333333333333333,1.1333333333333333,0.7333333333333333,1.8666666666666667,3.7,0.6086956521739131,0.4821428571428571,0.0,3.136363636363636,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,1.3043478260869563,7.0,0.5555555555555556,22.0,69.0,4.7,4.17,0.0,0.0,26.1,16.5,0.8,0.6,0.0,3.9,5.0,10.729805013927576,2.607242339832869,2.7075208913649025,0.0,0.158,0.0,0.0,0.0,0.158,0.494,0.203,0.0,83,11.13091922005571,0.7019498607242338,5.515320334261837,7.922005571030639,1.002785515320334,3.4094707520891356,2.206128133704735,9.435300075968597,0.0,0.0,0.0,7
1631321,G,6-6,220,Sidy Cissoko,1631321,22025,22.26,2.18,5.34,1.08,3.3,1.04,1.48,1.02,1.58,2.6,1.52,0.76,0.32,1.08,2.7,6.48,0.4082397003745319,0.7027027027027027,0.3272727272727273,1.918367346938776,0.5638297872340425,1.489795918367347,0.3698630136986301,0.1632653061224489,0.25,1.877551020408164,0.2934782608695652,16.471910112359552,28.0,0.56,49.0,267.0,4.41,4.02,4.84304932735426,4.84304932735426,32.609865470852014,29.38116591928251,0.367,4.84304932735426,0.087,12.3,9.1,2.5972602739726027,1.643835616438356,2.695890410958904,0.043,0.055,0.0,0.489,0.0,0.033,0.323,0.08,0.053,78,10.47978436657682,2.4582210242587603,1.6495956873315365,2.555256064690027,1.2291105121293802,0.5175202156334232,1.7466307277628033,3.1024808845371044,2.4093734528851973,0.2640409263435831,3.0364706529512087,6
1641740,G,6-5,205,Jaylen Clark,1641740,22025,13.452830188679243,1.3773584905660377,3.2264150943396226,0.3962264150943396,1.3584905660377358,0.6981132075471698,1.1132075471698113,0.8867924528301887,1.0,1.8867924528301887,0.5849056603773585,0.7358490566037735,0.1509433962264151,0.3396226415094339,1.3962264150943395,3.849056603773585,0.4269005847953216,0.6271186440677966,0.2916666666666667,1.7692307692307692,0.5434782608695652,0.9423076923076924,0.3061224489795918,0.1346153846153846,0.2857142857142857,0.4230769230769231,0.2727272727272727,12.04093567251462,43.0,0.4705882352941176,52.0,171.0,4.14,4.53,3.492537313432836,3.492537313432836,19.34328358208955,19.611940298507463,0.776,3.492537313432836,0.03,7.1,9.0,3.713467048710602,2.424068767908309,3.765042979942693,0.059,0.0,0.0,0.453,0.0,0.064,0.39,0.055,0.038,77,10.30014025245442,1.5652173913043481,2.373071528751754,2.6760168302945306,1.9691444600280508,0.4039270687237027,0.908835904628331,4.734491315136477,2.521631243931385,0.36023303484734065,1.1321609666630705,11
1629634,F,6-8,215,Brandon Clarke,1629634,22025,10.5,1.5,4.5,0.0,0.0,1.0,2.0,2.0,1.0,3.0,0.5,1.0,0.0,0.0,2.5,4.0,0.3333333333333333,0.5,0.0,4.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.555555555555556,8.0,0.0,2.0,9.0,4.12,4.24,0.0,0.0,26.47058823529412,30.0,0.0,8.823529411764707,0.0,2.0,4.6,7.2,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,13.714285714285714,1.7142857142857142,6.857142857142857,3.4285714285714284,3.4285714285714284,0.0,0.0,15.428571428571427,0.0,0.0,0.0,9
203903,G,6-5,194,Jordan Clarkson,203903,22025,18.94117647058824,3.392156862745098,7.862745098039215,1.2156862745098038,3.647058823529412,1.1176470588235294,1.411764705882353,0.803921568627451,0.9411764705882352,1.7450980392156863,1.3137254901960784,0.4117647058823529,0.1568627450980392,1.03921568627451,1.803921568627451,9.117647058823527,0.4314214463840399,0.7916666666666666,0.3333333333333333,3.549019607843137,0.5414364640883977,1.5098039215686274,0.3376623376623376,0.6666666666666666,0.3823529411764705,2.1372549019607843,0.3302752293577982,14.561097256857856,31.0,0.303030303030303,51.0,401.0,4.87,4.3,5.714285714285715,5.523809523809525,27.42857142857143,34.66666666666667,0.597,8.761904761904761,0.081,10.7,10.2,2.130841121495327,1.8691588785046729,1.794392523364486,0.129,0.0,0.0,0.356,0.0,0.042,0.303,0.065,0.054,77,17.329192546583844,2.496894409937888,1.527950310559006,1.788819875776397,0.7826086956521737,0.29813664596273287,1.9751552795031058,6.74534161490683,2.8695652173913038,1.2670807453416146,4.062111801242235,6
1629651,C,6-11,215,Nic Claxton,1629651,22025,29.26,5.12,8.68,0.06,0.28,2.22,3.66,2.56,4.74,7.3,3.96,0.72,1.26,1.4,2.34,12.52,0.5898617511520737,0.6065573770491803,0.2142857142857142,7.98,0.606516290726817,0.02,0.0,0.42,0.5238095238095238,0.26,0.2307692307692307,4.094470046082949,27.0,0.627906976744186,50.0,434.0,4.27,4.07,0.6143344709897611,0.2457337883959044,46.56655290102389,44.47781569965871,0.887,5.897610921501706,0.038,6.1,4.6,6.172131147540983,3.221311475409836,2.4098360655737707,0.048,0.115,0.05,0.108,0.0,0.162,0.322,0.172,0.049,83,15.403964456596036,4.87218045112782,3.1496924128503077,5.831852358168148,0.885850991114149,1.5502392344497609,1.7224880382775118,9.818181818181818,0.02460697197539303,0.5167464114832536,0.3198906356801094,7
1642383,G,6-4,195,Walter Clayton Jr.,1642383,22025,18.34042553191489,2.3404255319148937,5.851063829787234,0.9574468085106383,3.2127659574468086,1.2765957446808511,1.3617021276595744,0.3191489361702128,1.702127659574468,2.021276595744681,3.276595744680851,0.5957446808510638,0.2553191489361702,1.319148936170213,1.7234042553191489,6.914893617021277,0.3999999999999999,0.9375,0.2980132450331126,2.1702127659574466,0.5294117647058824,0.3617021276595745,0.1764705882352941,0.4680851063829787,0.5,2.851063829787234,0.3134328358208955,16.905454545454546,30.0,0.4705882352941176,47.0,275.0,4.84,4.0,3.344262295081967,3.1475409836065573,60.19672131147541,60.78688524590164,0.391,9.83606557377049,0.162,16.5,8.9,3.241706161137441,4.521327014218009,2.303317535545024,0.299,0.0,0.0,0.21,0.048,0.042,0.274,0.089,0.053,76,13.573085846867754,6.4315545243619505,0.6264501160092809,3.3410672853828314,1.169373549883991,0.5011600928074247,2.5893271461716947,4.25986078886311,0.7099767981438517,0.9187935034802786,5.596287703016243,2
1642363,G,6-5,175,Nique Clifford,1642363,22025,21.28846153846154,2.4615384615384617,6.269230769230769,0.8461538461538461,2.673076923076923,0.8076923076923077,1.1346153846153846,0.8076923076923077,2.3076923076923075,3.1153846153846154,1.6538461538461535,0.6730769230769231,0.3269230769230769,1.1923076923076923,1.9230769230769231,6.576923076923077,0.3926380368098159,0.711864406779661,0.3165467625899281,2.9183673469387754,0.5104895104895105,0.9387755102040816,0.3260869565217391,0.8979591836734694,0.25,1.8979591836734693,0.3118279569892473,14.929447852760736,30.0,0.4,49.0,326.0,4.82,4.34,3.71830985915493,3.2112676056338025,38.53521126760563,32.78873239436619,0.404,6.76056338028169,0.111,8.5,7.1,3.739837398373984,2.991869918699187,2.471544715447154,0.161,0.027,0.0,0.341,0.0,0.044,0.264,0.057,0.059,77,11.121951219512194,2.796747967479674,1.3658536585365852,3.9024390243902434,1.1382113821138211,0.5528455284552846,2.016260162601626,4.935125269620043,1.58752281400365,1.5185000829600133,3.2095569935291186,6
1642270,C,7-2,280,Donovan Clingan,1642270,22025,27.53846153846154,4.480769230769231,8.51923076923077,0.9807692307692308,3.0576923076923075,1.6730769230769231,2.480769230769231,4.6923076923076925,6.788461538461538,11.48076923076923,2.0576923076923075,0.4615384615384615,1.4423076923076923,1.0576923076923077,2.326923076923077,11.615384615384617,0.5259593679458239,0.6744186046511628,0.320754716981132,5.288461538461538,0.6436363636363637,0.2692307692307692,0.1428571428571428,0.173076923076923,0.5555555555555556,2.7884615384615383,0.3379310344827586,10.60270880361174,29.0,0.6086956521739131,52.0,443.0,4.38,3.88,3.5217391304347827,3.5217391304347827,37.69565217391305,27.260869565217387,0.316,0.5217391304347826,0.158,4.3,3.9,12.334961618981158,5.099790648988137,1.1807397069085832,0.0,0.238,0.0,0.155,0.0,0.176,0.488,0.167,0.021,86,15.184357541899441,2.6899441340782118,6.134078212290502,8.874301675977652,0.6033519553072625,1.8854748603351952,1.38268156424581,6.9134078212290495,0.3519553072625698,0.2262569832402233,3.645251396648044,1
1641730,F-C,6-10,210,Noah Clowney,1641730,22025,28.382978723404257,3.978723404255319,10.148936170212766,2.0851063829787235,6.468085106382978,2.936170212765957,3.6808510638297873,0.9787234042553192,3.276595744680851,4.25531914893617,1.7872340425531914,0.7446808510638298,0.7872340425531915,1.74468085106383,2.74468085106383,12.97872340425532,0.3920335429769392,0.7976878612716762,0.3223684210526316,3.3191489361702127,0.5256410256410257,1.9361702127659568,0.4505494505494505,0.3404255319148936,0.4375,4.553191489361702,0.2663551401869158,17.534591194968552,30.0,0.3846153846153846,47.0,477.0,4.61,3.94,7.732394366197183,7.605633802816902,32.45070422535212,32.07042253521127,0.786,5.95774647887324,0.082,10.4,5.4,5.285393258426967,2.804494382022472,2.346067415730337,0.043,0.037,0.0,0.427,0.044,0.026,0.245,0.1,0.067,82,16.46176911544228,2.2668665667166414,1.2413793103448276,4.15592203898051,0.944527736131934,0.9985007496251874,2.2128935532233887,4.209895052473763,2.4557721139430275,0.43178410794602695,5.775112443778111,8
1642268,G,6-4,210,Isaiah Collier,1642268,22025,25.541666666666668,3.875,7.604166666666667,0.4583333333333333,1.5625,2.1875,3.1666666666666665,0.3958333333333333,2.208333333333333,2.6041666666666665,7.416666666666667,1.0,0.2916666666666667,2.5,2.395833333333333,10.395833333333334,0.5095890410958904,0.6907894736842105,0.2933333333333333,5.729166666666667,0.5818181818181818,0.375,0.3333333333333333,0.3125,0.2666666666666666,1.1875,0.2807017543859649,9.323287671232876,33.0,0.4915254237288136,48.0,365.0,4.64,3.79,1.4117647058823528,1.4117647058823528,75.2470588235294,76.8,0.445,15.105882352941174,0.139,15.1,8.6,1.1438127090301002,2.739130434782609,2.137123745819398,0.27,0.0,0.0,0.157,0.0,0.036,0.277,0.098,0.053,76,14.652528548123982,10.453507340946167,0.5579119086460033,3.112561174551386,1.4094616639477977,0.4110929853181077,3.523654159869494,8.075040783034257,0.5285481239804242,0.44045676998368677,1.6737357259380097,4
1628381,F-C,6-9,226,John Collins,1628381,22025,27.90196078431373,5.411764705882353,9.568627450980392,1.392156862745098,3.235294117647059,1.6274509803921569,2.07843137254902,1.411764705882353,3.686274509803922,5.098039215686274,0.9215686274509804,0.803921568627451,0.7843137254901961,1.3333333333333333,2.6862745098039214,13.84313725490196,0.5655737704918034,0.7830188679245282,0.4303030303030303,5.568627450980392,0.6584507042253521,2.1372549019607843,0.4770642201834862,0.7647058823529411,0.4615384615384615,1.0980392156862746,0.3392857142857143,11.059426229508198,28.0,0.5588235294117647,51.0,488.0,4.48,4.21,4.242857142857143,3.985714285714286,31.242857142857144,25.328571428571426,0.722,3.342857142857143,0.045,7.1,5.6,3.837307152875175,3.610098176718093,2.1711079943899017,0.0,0.059,0.103,0.311,0.0,0.114,0.266,0.046,0.02,81,17.86085734364019,1.1890372452565001,1.8215038650737876,4.7561489810260005,1.0372452565003512,1.0119465917076598,1.7203092059030214,7.184820801124383,2.7575544624033728,0.9866479269149682,1.4167252283907237,3
1628380,F-C,6-9,240,Zach Collins,1628380,22025,18.4,3.7,6.4,0.9,2.1,1.4,2.0,1.6,4.0,5.6,1.5,0.2,0.4,1.0,1.8,9.7,0.578125,0.7,0.4285714285714285,3.9,0.6666666666666666,0.9,0.5555555555555556,0.4,0.5,1.2,0.3333333333333333,10.390625,26.0,0.7142857142857143,10.0,64.0,4.9,4.02,5.282608695652175,4.108695652173913,42.2608695652174,38.934782608695656,1.0,0.7826086956521741,0.0,3.6,4.9,8.217391304347826,2.9347826086956523,1.9565217391304348,0.0,0.247,0.0,0.259,0.0,0.198,0.466,0.114,0.0,81,18.97826086956522,2.9347826086956523,3.1304347826086962,7.82608695652174,0.39130434782608703,0.7826086956521741,1.956521739130435,7.630434782608696,1.7608695652173916,0.7826086956521741,2.347826086956522,7
201144,G,6-1,175,Mike Conley,201144,22025,18.5,1.2727272727272727,3.954545454545455,0.9545454545454546,2.977272727272727,0.9318181818181818,1.0454545454545454,0.3409090909090909,1.431818181818182,1.7727272727272727,2.863636363636364,0.5909090909090909,0.25,0.6136363636363636,1.4545454545454546,4.431818181818182,0.3218390804597701,0.8913043478260869,0.3206106870229008,0.813953488372093,0.3428571428571428,0.8837209302325582,0.3684210526315789,0.1860465116279069,0.25,2.1627906976744184,0.3010752688172043,20.132183908045977,29.0,0.5,43.0,174.0,4.83,4.15,3.891891891891892,3.891891891891892,63.43783783783784,62.07567567567568,0.228,5.059459459459459,0.211,14.0,9.9,2.43,2.025,2.25,0.216,0.0,0.0,0.332,0.058,0.0,0.335,0.066,0.0,73,8.624078624078624,5.572481572481574,0.6633906633906633,2.786240786240787,1.14987714987715,0.4864864864864865,1.194103194103194,1.5839094908862352,1.7196731615336267,0.3620364550597107,4.208673790069139,0
1630536,G,6-0,176,Sharife Cooper,1630536,22025,14.25,2.333333333333333,4.333333333333333,0.75,1.5833333333333333,0.4166666666666667,0.5833333333333334,0.3333333333333333,1.9166666666666667,2.25,1.9166666666666667,0.25,0.1666666666666666,1.5,1.25,5.833333333333333,0.5384615384615385,0.7142857142857143,0.4736842105263158,2.888888888888889,0.6538461538461539,1.0,0.4444444444444444,0.7777777777777778,0.2857142857142857,1.1111111111111112,0.5,12.76923076923077,31.0,0.4761904761904761,9.0,52.0,4.62,4.26,3.295774647887324,3.295774647887324,60.845070422535215,57.802816901408455,0.491,12.169014084507042,0.105,15.0,7.6,1.5460122699386505,0.6625766871165645,1.7668711656441718,0.239,0.0,0.0,0.141,0.0,0.0,0.308,0.0,0.0,72,14.736842105263156,4.842105263157895,0.8421052631578947,4.842105263157895,0.631578947368421,0.4210526315789472,3.789473684210526,7.298245614035087,2.526315789473684,1.9649122807017543,2.807017543859649,12
1641731,G,6-7,195,Bilal Coulibaly,1641731,22025,26.818181818181817,3.212121212121212,8.151515151515152,0.8787878787878788,3.363636363636364,2.4545454545454546,3.212121212121212,0.8787878787878788,3.5454545454545454,4.424242424242424,2.515151515151515,1.4242424242424243,0.9090909090909092,1.5151515151515151,2.696969696969697,9.757575757575758,0.3940520446096653,0.7641509433962265,0.2612612612612612,4.545454545454546,0.4933333333333333,1.4545454545454546,0.375,0.2424242424242424,0.375,1.9090909090909087,0.1746031746031746,12.33828996282528,30.0,0.3478260869565217,33.0,269.0,4.74,4.25,4.164179104477612,4.029850746268657,42.179104477611936,41.50746268656716,0.487,6.447761194029851,0.051,8.4,6.7,2.972850678733032,1.669683257918552,4.520361990950226,0.163,0.0,0.0,0.253,0.0,0.081,0.366,0.058,0.071,79,13.098305084745764,3.3762711864406785,1.1796610169491526,4.7593220338983055,1.9118644067796613,1.2203389830508478,2.033898305084746,6.101694915254239,1.9525423728813562,0.32542372881355935,2.5627118644067797,11
1642907,G,6-5,206,Cedric Coward,1642907,22025,26.375,4.854166666666667,10.375,1.4791666666666667,4.354166666666667,2.125,2.520833333333333,1.3541666666666667,4.875,6.229166666666667,2.9166666666666665,0.5625,0.3958333333333333,1.75,1.9583333333333333,13.3125,0.4678714859437751,0.8429752066115702,0.3397129186602871,5.375,0.5968992248062015,1.2916666666666667,0.2580645161290322,0.6458333333333334,0.2580645161290322,3.0625,0.3741496598639456,13.19277108433735,29.0,0.4025974025974026,48.0,498.0,4.86,4.25,4.7908745247148286,4.653992395437262,55.57414448669202,44.48669201520913,0.631,7.391634980988593,0.081,6.1,5.7,3.762470308788599,3.5629453681710213,2.02375296912114,0.171,0.0,0.0,0.271,0.047,0.047,0.313,0.045,0.043,77,18.170616113744078,3.9810426540284363,1.8483412322274884,6.654028436018958,0.7677725118483413,0.5402843601895735,2.388625592417062,7.336492890995261,1.7630331753554505,0.8815165876777252,4.180094786729859,8
1630595,G,6-6,220,Cade Cunningham,1630595,22025,34.93617021276596,8.851063829787234,19.170212765957448,1.9148936170212767,5.808510638297872,5.723404255319149,7.085106382978723,0.9574468085106383,4.680851063829787,5.638297872340425,9.617021276595745,1.4680851063829787,0.8297872340425532,3.6808510638297873,3.1702127659574466,25.34042553191489,0.4617092119866814,0.8078078078078079,0.3296703296703296,10.574468085106384,0.5311871227364185,0.2765957446808511,0.2307692307692307,2.7872340425531914,0.4732824427480916,5.531914893617022,0.3346153846153846,12.62264150943396,37.0,0.4682539682539682,47.0,901.0,4.88,3.73,2.475644699140401,2.372492836676217,64.26361031518624,76.74498567335245,0.652,16.916905444126076,0.103,10.3,8.3,2.985365853658537,1.997560975609756,2.524390243902439,0.381,0.0,0.037,0.08,0.04,0.018,0.279,0.095,0.02,78,26.11205846528623,9.909866017052375,0.9866017052375151,4.823386114494518,1.5127892813641899,0.8550548112058464,3.7929354445797805,10.89646772228989,0.2850182704019488,2.8721071863580994,5.7003654080389765,6
203552,G,6-1,185,Seth Curry,203552,22025,16.0,3.0,4.5,1.0,2.0,0.0,0.0,0.5,1.5,2.0,1.5,1.0,0.0,0.0,1.5,7.0,0.6666666666666666,0.0,0.5,1.5,0.6666666666666666,0.0,0.0,1.0,1.0,2.0,0.5,17.22222222222222,26.0,0.0,2.0,9.0,4.48,4.01,3.375,3.375,25.875,24.75,0.667,3.375,0.0,10.1,16.6,0.0,2.25,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,15.75,3.375,1.125,3.375,2.25,0.0,0.0,3.375,0.0,2.25,4.5,4
201939,G,6-2,185,Stephen Curry,201939,22025,31.384615384615383,8.923076923076923,19.07692307692308,4.487179487179487,11.487179487179487,4.871794871794871,5.230769230769231,0.4102564102564102,3.128205128205128,3.5384615384615383,4.846153846153846,1.1282051282051282,0.4102564102564102,2.8461538461538463,1.8974358974358967,27.205128205128204,0.467741935483871,0.9313725490196078,0.390625,5.256410256410256,0.6146341463414634,0.7692307692307693,0.5333333333333333,2.333333333333333,0.5164835164835165,10.717948717948715,0.3803827751196172,19.022849462365592,39.0,0.4375,39.0,744.0,4.83,3.77,7.015974440894568,6.555910543130991,45.43130990415336,65.78913738019169,0.633,9.201277955271564,0.071,13.1,8.1,1.620294599018003,1.5319148936170213,2.9459901800327333,0.213,0.0,0.0,0.117,0.178,0.07,0.315,0.077,0.062,74,31.20588235294118,5.558823529411765,0.47058823529411764,3.5882352941176476,1.2941176470588236,0.47058823529411764,3.2647058823529416,6.029411764705883,0.8823529411764708,2.676470588235294,12.294117647058822,4
1630700,G,6-7,199,Dyson Daniels,1630700,22025,33.660377358490564,5.169811320754717,10.37735849056604,0.1886792452830188,1.4150943396226414,1.0566037735849056,1.7169811320754718,2.207547169811321,4.245283018867925,6.452830188679245,6.169811320754717,1.830188679245283,0.4150943396226415,1.962264150943396,2.188679245283019,11.58490566037736,0.4981818181818181,0.6153846153846153,0.1333333333333333,8.735849056603774,0.5593952483801296,0.4150943396226415,0.1363636363636363,0.2264150943396226,0.4166666666666667,1.0,0.1320754716981132,6.801818181818182,30.0,0.4603174603174603,53.0,550.0,4.97,4.11,1.5,1.2857142857142856,55.92857142857143,52.71428571428572,0.355,11.785714285714286,0.146,7.2,6.9,3.4584269662921345,2.8719101123595507,4.449438202247191,0.127,0.036,0.0,0.189,0.015,0.166,0.361,0.088,0.05,79,12.390134529147986,6.59865470852018,2.360986547085202,4.540358744394619,1.9573991031390137,0.4439461883408072,2.098654708520179,9.343049327354262,0.4439461883408072,0.24215246636771298,1.0695067264573992,11
203076,F-C,6-10,253,Anthony Davis,203076,22025,31.25,8.45,16.7,0.5,1.85,2.95,4.05,3.1,7.95,11.05,2.8,1.1,1.65,2.05,2.1,20.35,0.5059880239520957,0.7283950617283952,0.2702702702702702,11.15,0.5874439461883408,0.3,0.3333333333333333,3.7,0.3783783783783784,1.55,0.2580645161290322,8.718562874251496,30.0,0.4594594594594595,20.0,334.0,3.83,3.63,2.8753993610223643,1.7252396166134183,42.78594249201279,42.78594249201279,0.719,5.175718849840256,0.034,3.3,5.3,7.648562300319489,3.5079872204472844,2.760383386581469,0.058,0.193,0.125,0.098,0.0,0.088,0.474,0.124,0.0,82,23.4432,3.2255999999999996,3.5711999999999997,9.1584,1.2672,1.9007999999999998,2.3615999999999997,12.8448,0.34559999999999996,4.2623999999999995,1.7855999999999999,7
201942,G-F,6-6,220,DeMar DeRozan,201942,22025,32.482142857142854,6.607142857142857,13.375,0.7321428571428571,2.1785714285714284,4.75,5.5,0.5,2.6607142857142856,3.1607142857142856,3.767857142857143,1.1607142857142858,0.25,1.125,2.0357142857142856,18.696428571428573,0.4939919893190921,0.8636363636363636,0.3360655737704918,4.821428571428571,0.5962962962962963,0.8214285714285714,0.3695652173913043,6.375,0.4705882352941176,1.3571428571428572,0.3157894736842105,13.967957276368493,32.0,0.4782608695652174,56.0,749.0,4.23,3.78,3.1111111111111107,1.888888888888889,28.0,41.66666666666667,0.608,9.666666666666666,0.099,14.0,8.7,1.866519580805295,1.4495311638168782,2.025372311086597,0.181,0.015,0.125,0.189,0.049,0.034,0.211,0.092,0.071,78,20.721275426058277,4.17592083562397,0.5541506322155031,2.9488730071467844,1.2864211105002752,0.27707531610775155,1.246838922484882,5.343595382078065,0.9103903243540408,7.065420560747665,1.504123144584937,4
1642484,G,6-1,180,RayJ Dennis,1642484,22025,11.733333333333333,1.4666666666666666,4.866666666666666,0.8,2.6,0.5333333333333333,0.6,0.5333333333333333,1.0,1.5333333333333334,2.0,0.2666666666666666,0.2666666666666666,1.0,1.1333333333333333,4.266666666666667,0.3013698630136986,0.888888888888889,0.3076923076923077,2.230769230769231,0.3103448275862069,0.4615384615384615,0.0,0.3846153846153846,0.2,2.5384615384615383,0.3636363636363636,17.136986301369863,32.0,0.3571428571428571,13.0,73.0,5.36,4.68,6.406779661016949,6.101694915254237,74.13559322033898,82.67796610169492,0.353,10.372881355932202,0.059,12.1,9.3,1.5555555555555554,0.8888888888888888,5.111111111111111,0.193,0.0,0.0,0.295,0.0,0.0,0.448,0.0,0.0,73,13.090909090909092,6.136363636363637,1.6363636363636365,3.0681818181818183,0.818181818181818,0.818181818181818,3.0681818181818183,6.844405594405595,1.416083916083916,1.18006993006993,7.788461538461538,0
1628978,G,6-4,203,Donte DiVincenzo,1628978,22025,31.125,4.321428571428571,10.5,3.0535714285714284,7.982142857142857,1.0892857142857142,1.4464285714285714,1.0,3.482142857142857,4.482142857142857,4.178571428571429,1.4107142857142858,0.4464285714285714,1.5,2.571428571428572,12.785714285714286,0.4115646258503401,0.7530864197530863,0.3825503355704698,2.1785714285714284,0.4918032786885246,2.017857142857143,0.3628318584070796,0.3392857142857143,0.5789473684210527,5.964285714285714,0.3892215568862275,20.20578231292517,34.0,0.4285714285714285,56.0,588.0,4.66,4.04,7.384615384615385,7.384615384615385,49.96153846153846,45.34615384615385,0.403,4.153846153846154,0.114,12.0,8.7,1.836103151862464,1.712320916905444,3.651575931232092,0.114,0.0,0.0,0.327,0.144,0.0,0.335,0.091,0.025,76,14.78829604130809,4.833046471600689,1.1566265060240963,4.027538726333907,1.6316695352839932,0.5163511187607572,1.7349397590361444,2.5197934595524956,2.333907056798623,0.3924268502581756,6.898450946643718,0
1631217,F,6-10,210,Moussa Diabaté,1631217,22025,25.14,3.2,5.06,0.02,0.04,1.8,2.72,3.66,4.96,8.62,1.56,0.66,0.98,0.92,2.42,8.22,0.632411067193676,0.6617647058823529,0.5,4.92,0.6382113821138211,0.02,1.0,0.1,0.4,0.02,0.0,2.782608695652174,26.0,0.6296296296296297,50.0,253.0,4.62,4.25,0.1428571428571428,0.0,38.71428571428572,24.142857142857142,0.818,1.2857142857142858,0.023,4.2,4.6,6.868044515103339,3.2050874403815577,1.8314785373608904,0.0,0.201,0.044,0.0,0.0,0.251,0.445,0.094,0.05,82,11.770883054892602,2.2338902147971362,5.241050119331742,7.102625298329356,0.9451073985680192,1.4033412887828163,1.3174224343675418,7.045346062052506,0.028639618138424822,0.1431980906921241,0.028639618138424822,8
1641711,G-F,6-7,200,Gradey Dick,1641711,22025,16.09090909090909,2.272727272727273,5.363636363636363,0.8727272727272727,2.7818181818181817,1.1272727272727272,1.290909090909091,0.6363636363636364,1.5454545454545454,2.1818181818181817,0.6727272727272727,0.6545454545454545,0.0909090909090909,0.5818181818181818,1.4363636363636365,6.545454545454546,0.423728813559322,0.8732394366197181,0.3137254901960784,2.055555555555556,0.5675675675675675,1.1296296296296295,0.4262295081967213,0.5740740740740741,0.4516129032258064,1.7037037037037035,0.2391304347826087,15.589830508474575,31.0,0.4516129032258064,54.0,295.0,4.64,4.4,5.813664596273292,5.590062111801242,23.925465838509314,27.95031055900621,0.43,3.801242236024844,0.075,10.1,8.0,0.9441277080957812,1.1083238312428734,4.145952109464082,0.029,0.044,0.0,0.381,0.094,0.053,0.25,0.103,0.0,79,14.644067796610171,1.5050847457627121,1.4237288135593222,3.457627118644068,1.4644067796610172,0.20338983050847456,1.3016949152542374,4.5988700564971765,2.5273069679849343,1.2843691148775895,3.8116760828625234,0
